NUM_CAMPS,MB_TRIPS,OB_TRIPS,TOTAL_TRIPS,OPTIMAL_TRIPS_TOTAL,CAMP_POPULATION_PERCENTAGE
74,543,514,1057,1182.087208,0.934205
75,541,522,1063,1180.872117,0.940036
75,543,520,1063,1183.746450,0.938361
75,539,525,1064,1182.940462,0.939454
75,539,519,1058,1177.509731,0.937996
75,547,515,1062,1182.728822,0.936248
75,545,520,1065,1181.754790,0.941202
75,547,515,1062,1185.807842,0.934062
75,548,521,1069,1194.109628,0.933843
75,544,518,1062,1182.632860,0.936466
75,549,519,1068,1188.446570,0.934718
76,551,524,1075,1196.662398,0.938309
76,558,519,1077,1208.074522,0.935864
76,555,524,1079,1201.692184,0.939747
76,559,529,1088,1210.552320,0.935433
76,558,526,1084,1207.744292,0.937518
76,543,525,1068,1190.299223,0.936224
76,542,521,1063,1193.140505,0.931982
76,547,531,1078,1195.600000,0.939172
76,550,522,1072,1189.514600,0.937015
76,546,521,1067,1190.998074,0.933492
77,571,542,1113,1225.256484,0.942516
77,565,531,1096,1223.750872,0.937123
77,552,523,1075,1200.588492,0.936626
77,568,536,1104,1221.456030,0.941736
77,557,531,1088,1216.457034,0.936839
77,565,530,1095,1221.086182,0.936484
77,566,524,1090,1214.549265,0.935917
77,560,533,1093,1219.241846,0.937123
77,555,528,1083,1214.722041,0.932439
77,555,530,1085,1210.892999,0.937478
78,567,545,1112,1237.926065,0.937158
78,570,536,1106,1233.844783,0.936388
78,557,534,1091,1222.653215,0.932325
78,567,540,1107,1235.829657,0.935617
78,564,544,1108,1230.402365,0.938840
78,569,540,1109,1236.804907,0.936038
78,556,532,1088,1219.674232,0.932535
78,567,538,1105,1230.325273,0.936248
78,560,543,1103,1229.345046,0.935267
78,561,536,1097,1225.432619,0.935197
79,573,553,1126,1241.881446,0.943488
79,573,565,1138,1254.064029,0.943488
79,578,549,1127,1244.218328,0.943280
79,581,551,1132,1247.832558,0.946185
79,569,552,1121,1244.340986,0.940375
79,573,548,1121,1235.989704,0.945286
79,571,559,1130,1249.820978,0.942173
79,569,557,1126,1238.480067,0.946669
79,576,557,1133,1250.937910,0.945286
79,577,550,1127,1246.789027,0.942035
80,581,560,1141,1266.816320,0.940984
80,579,554,1133,1250.914027,0.940710
80,580,549,1129,1269.279681,0.930328
80,579,556,1135,1260.059149,0.938525
80,571,562,1133,1260.323684,0.936885
